ID,Second_ID,First_name,Last_Name,Computer Networks,Signals and Systems,Databases,Calculus,Operating Systems
2775356326,2775356326,Ali Reza,Mahi,17,8,13,3,10
4033257417,4033257417,Reza Kamal,Mohebi,1,1,2,19,6
6883424161,6883424161,Ehsan Ali,Hami,6,16,16,1,2
2640547365,2640547365,Ali Master,Jalali,6,14,20,12,18
6624866140,6624866140,Jack Jack,Rastegari,19,0,14,0,3
4461111453,4461111453,Mohammad Mohammad,Sharbaaf,16,3,5,3,15
0861959663,0861959663,Jack Reza,Jafari,5,19,14,2,3
0445047737,0445047737,Kamal Till,Jalali,10,7,20,5,6
3054266674,3054266674,James James,Jafari,1,9,14,11,19
9040972585,9040972585,James Master,Sharbaaf,12,6,5,0,0
1945534274,1945534274,Mohammad Till,Mohebi,4,16,16,2,18
3039461367,3039461367,Chief Ali,Hami,11,9,18,9,11
2345262171,2345262171,Jack Jack,Rastegari,3,20,2,19,10
7834730925,7834730925,Jack Till,Sharbaaf,11,6,11,8,0
4127306305,4127306305,Till Ali,Balochi,1,0,8,16,7
1159491813,1159491813,Reza Ali,Mahi,5,0,17,7,14
4633657075,4633657075,Kamal Jack,Balochi,18,18,20,0,2
0140959643,0140959643,Hashem Kamal,Jalali,20,18,18,9,5
6693259361,6693259361,Mohammad Mohammad,Jalali,2,17,19,6,3
5471498186,5471498186,Hashem Till,Balochi,5,15,17,6,10
2446669314,2446669314,James Reza,Mahi,4,18,19,9,6
6515488091,6515488091,James Hashem,Rastegari,19,20,9,9,3
1305590255,1305590255,James Kamal,Rastegari,7,3,0,15,4
4407215529,4407215529,Ehsan Mohammad,Jafari,4,0,9,1,11
8784197009,8784197009,Reza Ehsan,Sharbaaf,6,12,4,8,5
5898599586,5898599586,Ehsan Master,Hami,6,2,10,19,11
0210808261,0210808261,Mohammad Jack,Hami,9,6,3,3,12
4016543611,4016543611,Chief Ali,Mahi,16,6,16,2,5
4851797428,4851797428,Kamal Kamal,Jalali,8,12,4,15,9
7819887951,7819887951,Ehsan Jack,Sharbaaf,0,20,6,12,1
0750882091,0750882091,Till Mohammad,Sharbaaf,16,7,16,9,9
4237520344,4237520344,James Till,Balochi,2,4,5,9,11
9110277594,9110277594,Mohammad Mohammad,Jalali,2,17,6,19,2
6786807296,6786807296,Master Mohammad,Rastegari,1,1,5,1,6
5214286791,5214286791,Chief James,Sharbaaf,9,19,6,17,16
2152221338,2152221338,Reza Ehsan,Hami,4,8,6,8,4
7430274042,7430274042,Chief Chief,Jalali,19,9,7,12,9
7092914057,7092914057,Ehsan Ehsan,Rastegari,8,5,1,6,13
6117156606,6117156606,Jack Chief,Sharbaaf,15,10,10,11,18
6577297282,6577297282,Mohammad Jack,Jafari,8,7,13,9,4
0940820905,0940820905,Hashem Ali,Mahi,6,1,5,15,6
4585046886,4585046886,Kamal Hashem,Hami,17,1,20,18,5
0111656413,0111656413,Kamal Ali,Mohebi,12,5,4,0,6
5734924948,5734924948,Chief Jack,Jalali,17,1,15,9,12
6506607066,6506607066,Chief Reza,Mahi,20,4,17,2,9
4968184759,4968184759,Jack James,Rastegari,5,19,4,10,12
4118929553,4118929553,Mohammad Ali,Sharbaaf,6,19,20,7,4
5603960577,5603960577,Jack Chief,Mahi,5,3,17,1,6
4400523795,4400523795,Master Till,Rastegari,18,11,16,15,7
4256945927,4256945927,Mohammad Kamal,Jalali,11,4,2,13,15
8056501516,8056501516,James Mohammad,Mahi,4,13,10,2,0
8300790800,8300790800,Jack James,Balochi,9,20,20,11,5
6203490446,6203490446,Ehsan James,Mohebi,6,11,16,5,10
6675892907,6675892907,Hashem Chief,Jalali,2,7,4,12,9
0977774549,0977774549,Mohammad Ehsan,Mahi,1,8,9,1,15
5996357090,5996357090,Jack Till,Jalali,7,8,12,9,7
8680255067,8680255067,Chief Kamal,Sharbaaf,1,9,3,2,15
8376125760,8376125760,Reza Master,Hami,18,8,6,17,9
9207294182,9207294182,Jack Master,Jalali,10,16,14,1,20
2270794202,2270794202,Chief Chief,Mohebi,12,7,5,6,10
5089071018,5089071018,James Ali,Balochi,3,20,0,6,5
5058817794,5058817794,Kamal James,Jalali,10,5,19,3,20
4083327006,4083327006,Mohammad James,Jafari,0,13,5,9,8
6875084856,6875084856,Ehsan Ehsan,Mohebi,10,14,6,5,5
4968281852,4968281852,Master Master,Mohebi,13,8,4,17,2
6164740494,6164740494,Ehsan Jack,Mohebi,8,10,6,20,10
9440974146,9440974146,Kamal Jack,Sharbaaf,9,0,1,1,16
2594567677,2594567677,Hashem Jack,Jalali,13,12,1,18,17
8968572572,8968572572,Jack Ehsan,Mahi,13,3,18,9,17
9730166580,9730166580,Reza Ehsan,Mahi,7,4,8,3,7
4339724372,4339724372,Till Hashem,Jafari,4,1,7,6,10
7119333390,7119333390,James Reza,Jafari,9,13,1,6,10
6421007186,6421007186,Hashem Master,Jalali,10,18,8,18,5
5451979817,5451979817,Jack Chief,Jafari,2,19,0,1,14
0137046223,0137046223,Chief Till,Sharbaaf,5,5,18,18,12
4206251806,4206251806,Ehsan Kamal,Jalali,17,10,3,3,13
3390372600,3390372600,Ehsan Kamal,Sharbaaf,16,14,19,9,0
3767724418,3767724418,Reza Kamal,Mahi,14,12,18,12,12
3069973092,3069973092,Ehsan Jack,Sharbaaf,17,4,15,18,12
0672434571,0672434571,Jack James,Balochi,11,6,3,14,14
7922568676,7922568676,Kamal Mohammad,Balochi,3,13,14,18,11
2948765028,2948765028,Hashem Jack,Jalali,14,6,2,11,9
2057242438,2057242438,Master Till,Balochi,4,19,11,20,14
6840450903,6840450903,Jack Reza,Balochi,8,2,0,4,2
9014970192,9014970192,Mohammad Master,Jafari,20,2,11,7,11
3157049372,3157049372,Chief Jack,Mohebi,15,6,4,15,13
0820895559,0820895559,Master Chief,Rastegari,1,3,11,10,8
0534088058,0534088058,Master Kamal,Sharbaaf,3,9,12,10,9
9839521326,9839521326,Hashem Kamal,Mahi,13,7,17,10,15
5985675827,5985675827,Master James,Rastegari,0,12,17,11,4
4868544964,4868544964,James Mohammad,Hami,16,6,6,9,14
9770476911,9770476911,Reza Jack,Jafari,18,17,10,18,16
8685448200,8685448200,Chief James,Sharbaaf,8,4,20,5,13
2346007810,2346007810,Reza Till,Hami,12,1,12,6,9
7548950868,7548950868,Hashem Mohammad,Balochi,19,5,6,19,16
2211492385,2211492385,Kamal James,Sharbaaf,5,8,13,9,19
9318002455,9318002455,Kamal Ali,Rastegari,4,19,9,6,4
3769629924,3769629924,Till Master,Balochi,13,18,3,8,12
9910308407,9910308407,Master Jack,Mohebi,6,5,6,10,12
1331139342,1331139342,Ehsan Reza,Jalali,17,9,7,17,3
2034553578,2034553578,Master Hashem,Rastegari,5,4,8,6,11
9135195868,9135195868,Ehsan Mohammad,Sharbaaf,9,17,7,0,16
9078199545,9078199545,James Reza,Jafari,0,20,13,2,14
1994571255,1994571255,Chief Ali,Sharbaaf,2,7,15,16,20
2116853184,2116853184,Till Chief,Jafari,10,1,15,11,8
4773736132,4773736132,Kamal Kamal,Mohebi,17,14,0,1,8
1422537479,1422537479,Kamal Till,Rastegari,15,8,13,19,1
0803740141,0803740141,Ehsan Reza,Mahi,0,0,12,13,7
8141565361,8141565361,Reza Mohammad,Balochi,18,8,11,6,10
8037145482,8037145482,Kamal Master,Mohebi,2,7,1,6,13
7677559777,7677559777,Chief James,Balochi,15,13,5,16,14
8535999690,8535999690,Kamal Kamal,Hami,19,13,8,14,15
8475000427,8475000427,James Master,Sharbaaf,5,8,18,11,2
9959638048,9959638048,Jack Mohammad,Hami,14,4,1,7,16
0912158050,0912158050,Master Chief,Hami,19,5,4,0,5
9247059817,9247059817,Ehsan Ali,Hami,20,5,3,8,8
9115743818,9115743818,Ali Till,Sharbaaf,4,9,1,2,8
6773549654,6773549654,Ali Jack,Jafari,2,15,20,17,10
2766010732,2766010732,Chief Mohammad,Jalali,6,18,13,4,0
8103459111,8103459111,Chief Reza,Sharbaaf,7,5,16,18,0
0730501444,0730501444,Chief James,Mohebi,1,16,6,2,14
2495269618,2495269618,Jack Hashem,Jalali,15,4,6,3,12
2666185460,2666185460,James Reza,Jalali,17,7,8,7,15
1117967011,1117967011,Chief Kamal,Hami,10,10,5,6,1
1143975601,1143975601,Kamal Chief,Hami,14,13,12,13,11
3598791720,3598791720,Mohammad Mohammad,Mohebi,15,5,5,5,11
5987817509,5987817509,Mohammad James,Jalali,0,20,5,20,1
1546882873,1546882873,Jack Ehsan,Mahi,3,2,16,12,15
9531631046,9531631046,Kamal Mohammad,Jafari,9,16,3,8,15
1492514965,1492514965,Master Master,Sharbaaf,1,7,19,2,9
4765380944,4765380944,Reza Till,Rastegari,20,18,12,19,6
6331287508,6331287508,Mohammad Jack,Mahi,10,0,1,8,12
0384387467,0384387467,Kamal Till,Mohebi,6,9,12,14,16
1500080454,1500080454,Mohammad Chief,Hami,7,13,2,14,1
0175602967,0175602967,James Reza,Hami,14,6,2,7,11
3061228378,3061228378,Till Ali,Hami,10,4,14,7,7
4584371785,4584371785,Hashem Hashem,Sharbaaf,4,12,18,0,11
6098157187,6098157187,Master Till,Sharbaaf,7,11,0,9,9
9299887961,9299887961,Mohammad Mohammad,Mohebi,1,3,10,2,9
6778282536,6778282536,Jack Master,Rastegari,15,6,7,11,12
9019158563,9019158563,Till Mohammad,Mahi,19,3,5,14,12
5175365457,5175365457,Ali Mohammad,Jafari,4,2,13,13,15
6164807734,6164807734,Ehsan James,Balochi,13,2,6,18,4
2289977525,2289977525,Till Till,Mohebi,11,17,19,8,20
0102270338,0102270338,Kamal Chief,Sharbaaf,2,18,1,20,12
0233562373,0233562373,James Master,Balochi,18,2,8,10,16
1805148669,1805148669,Till Chief,Jalali,6,4,11,13,10
0657967038,0657967038,Mohammad Ehsan,Hami,19,9,16,0,19
6160971973,6160971973,Ali Kamal,Mohebi,10,20,5,15,10
1004759410,1004759410,James Master,Jafari,3,1,10,5,14
9138576579,9138576579,Hashem Kamal,Mohebi,16,17,16,10,4
0417522070,0417522070,Ehsan James,Rastegari,10,2,18,5,10
1383586244,1383586244,Hashem Chief,Mahi,13,1,16,18,11
5335471213,5335471213,Kamal Ali,Mohebi,18,9,0,5,16
4786185985,4786185985,Mohammad Chief,Mohebi,12,7,19,10,3
6341174839,6341174839,Master Ehsan,Hami,14,10,7,11,13
4224835260,4224835260,Kamal Ehsan,Sharbaaf,8,15,12,2,8
7872946823,7872946823,James Ali,Mahi,9,13,3,0,11
2674472492,2674472492,Mohammad Hashem,Jalali,16,14,4,4,7
3707103581,3707103581,Hashem Ali,Rastegari,0,3,7,5,0
2773585861,2773585861,Jack Mohammad,Mahi,19,6,17,18,10
4199869959,4199869959,Reza Reza,Balochi,9,2,4,6,13
2159650291,2159650291,Ehsan Jack,Balochi,19,10,18,5,20
3230331513,3230331513,James James,Balochi,9,5,0,8,18
5961948480,5961948480,Ehsan Reza,Sharbaaf,3,10,16,11,5
3152449338,3152449338,Jack Kamal,Rastegari,13,7,14,18,5
7115419524,7115419524,Jack James,Sharbaaf,11,13,2,15,6
5050777143,5050777143,Ali Jack,Sharbaaf,12,1,4,3,16
9659651711,9659651711,James James,Hami,3,4,1,4,17
7792053049,7792053049,Jack Till,Mahi,2,5,19,12,16
7187347707,7187347707,Ali Mohammad,Balochi,6,18,11,2,19
0762809543,0762809543,Chief Ehsan,Rastegari,17,12,5,16,15
6266947956,6266947956,Mohammad Jack,Mohebi,16,15,19,16,8
2813767236,2813767236,Jack Hashem,Jalali,10,17,20,3,14
9005772514,9005772514,Chief Mohammad,Jalali,2,13,3,0,9
3807336594,3807336594,Reza Mohammad,Jalali,6,20,19,5,7
6651749707,6651749707,Mohammad Jack,Sharbaaf,10,11,8,3,19
2558465051,2558465051,Hashem Jack,Sharbaaf,7,7,4,17,6
6868018900,6868018900,Kamal Ali,Jalali,19,8,1,7,6
3614506549,3614506549,Mohammad Master,Sharbaaf,11,19,13,4,11
7807702358,7807702358,Mohammad Ali,Rastegari,0,18,2,0,18
1123334461,1123334461,Reza Ehsan,Jafari,11,17,19,19,14
2403634292,2403634292,Till James,Jafari,18,10,15,13,9
9338664728,9338664728,Till Ali,Jafari,8,6,3,16,0
7873030691,7873030691,Mohammad Hashem,Balochi,17,6,19,8,11
9995132286,9995132286,Jack Kamal,Jalali,15,13,12,0,4
6195317225,6195317225,Hashem Kamal,Mohebi,7,3,11,14,4
5218358370,5218358370,Master Ali,Hami,10,19,17,10,15
7726654663,7726654663,Master Jack,Mohebi,17,1,11,4,5
2895985172,2895985172,Mohammad Ali,Jalali,1,19,5,14,12
3105133816,3105133816,Hashem Jack,Mohebi,16,18,2,20,10
5863129527,5863129527,Reza Ali,Jalali,1,20,10,15,6
7516011998,7516011998,Ali Mohammad,Rastegari,16,15,7,20,9
9125584364,9125584364,Till James,Mohebi,15,6,12,0,20
6100274519,6100274519,Ehsan Master,Mohebi,14,20,19,9,4
7570395420,7570395420,Mohammad James,Rastegari,11,9,16,16,18
0938167291,0938167291,Till Master,Hami,18,4,13,16,16
8852720974,8852720974,Ali Chief,Jafari,9,6,10,19,12
2852129928,2852129928,Jack Kamal,Balochi,4,15,8,16,8
0765064369,0765064369,Mohammad Jack,Balochi,2,17,17,14,8
7808689262,7808689262,Kamal Mohammad,Sharbaaf,19,10,6,8,5
6711035413,6711035413,Kamal Chief,Jalali,1,12,18,11,1
7349721266,7349721266,Hashem Till,Balochi,14,18,17,2,12
2826098087,2826098087,James Reza,Jafari,12,16,12,7,2
9380404376,9380404376,Reza James,Jafari,4,5,14,7,3
8492588875,8492588875,Jack Master,Sharbaaf,17,10,8,14,3
5756402066,5756402066,Jack Hashem,Mahi,0,8,19,13,3
8650964619,8650964619,Master Mohammad,Rastegari,5,19,15,15,16
1107691599,1107691599,Jack Chief,Hami,14,1,4,18,5
5989109607,5989109607,Master Master,Balochi,18,15,8,3,9
5576252608,5576252608,Hashem Jack,Hami,19,2,2,16,19
8253372936,8253372936,James Jack,Rastegari,13,2,18,11,15
9681776542,9681776542,Master James,Mohebi,8,10,1,1,11
3591327683,3591327683,Till Master,Balochi,14,0,18,13,9
6047941602,6047941602,Ali Master,Jafari,0,14,9,19,11
4112558915,4112558915,Till James,Jalali,19,12,14,17,7
3901625376,3901625376,James Jack,Mahi,2,1,3,4,5
4617296488,4617296488,Master Ehsan,Hami,15,16,11,3,17
2344587287,2344587287,Hashem Reza,Mahi,1,1,16,15,2
6792134936,6792134936,Kamal Chief,Sharbaaf,6,6,9,0,14
6090066406,6090066406,Hashem James,Sharbaaf,0,13,19,12,7
0560225800,0560225800,Reza Kamal,Balochi,8,20,13,12,13
0600525191,0600525191,Ali Till,Balochi,1,9,15,0,7
2020954655,2020954655,James Reza,Mohebi,20,20,1,3,8
2123994341,2123994341,Master James,Mohebi,20,4,7,19,12
5729445257,5729445257,Mohammad Mohammad,Balochi,11,13,17,3,12
4581467004,4581467004,James Hashem,Mohebi,14,1,3,11,5
2849607491,2849607491,Ehsan Jack,Rastegari,6,12,20,16,16
2760867681,2760867681,Ali James,Rastegari,18,12,18,1,2
7827773591,7827773591,Ali Master,Mohebi,20,17,0,15,19
2522461850,2522461850,Chief Mohammad,Mahi,8,1,19,1,19
9529329663,9529329663,Kamal Mohammad,Jalali,0,2,4,19,2
7962395454,7962395454,Till Reza,Sharbaaf,12,6,17,12,13
3863604802,3863604802,Till Mohammad,Balochi,9,12,7,4,11
4771636519,4771636519,Chief Chief,Balochi,5,11,13,20,14
4598920624,4598920624,James James,Sharbaaf,0,20,4,11,7
4331433456,4331433456,Reza Ehsan,Balochi,4,18,1,7,2
1165362228,1165362228,James Reza,Jafari,6,3,0,2,15
6955812722,6955812722,Reza Hashem,Hami,7,18,6,12,12
3628630804,3628630804,Chief Till,Hami,6,14,14,9,10
6234731649,6234731649,Reza James,Jalali,10,14,13,13,11
6615669221,6615669221,Ehsan Jack,Hami,1,1,17,14,4
0313281554,0313281554,Jack Ali,Mahi,3,13,1,20,14
4672152187,4672152187,Till Mohammad,Jalali,10,19,18,19,4
7037787132,7037787132,Ehsan Chief,Mohebi,7,12,10,15,1
2767260802,2767260802,Ehsan Till,Jafari,8,20,17,9,0
7526382884,7526382884,Chief Reza,Jalali,17,11,20,0,10
8921598081,8921598081,James Hashem,Sharbaaf,3,17,6,12,10
5035547901,5035547901,Hashem Master,Balochi,20,7,10,4,19
0244726498,0244726498,Ali Reza,Mahi,1,0,14,18,13
0929306696,0929306696,Hashem Reza,Sharbaaf,20,15,9,8,15
1044382101,1044382101,Jack Kamal,Balochi,4,5,19,8,11
0249034762,0249034762,Reza Reza,Balochi,19,14,20,4,13
1692461520,1692461520,Kamal Chief,Jalali,11,7,14,10,11
5223448112,5223448112,James Till,Jafari,17,19,1,16,7
3977005162,3977005162,Till Hashem,Jafari,18,19,20,12,15
1547307271,1547307271,Chief James,Mohebi,10,6,8,4,17
1054060767,1054060767,Master Master,Sharbaaf,17,3,11,11,3
9310212269,9310212269,Ehsan Hashem,Mahi,10,4,16,9,0
8719302047,8719302047,Mohammad James,Mahi,5,20,20,13,16
3971014546,3971014546,Hashem Hashem,Hami,12,13,10,12,5
0438206916,0438206916,James Master,Rastegari,12,6,10,8,19
9567520407,9567520407,Hashem Chief,Balochi,13,18,5,18,9
5109011111,5109011111,James James,Hami,9,0,14,14,19
9799910464,9799910464,Mohammad James,Rastegari,13,16,7,0,5
4313388668,4313388668,Ehsan Till,Sharbaaf,0,18,14,18,5
6469081626,6469081626,Mohammad Reza,Mahi,19,12,6,20,16
3045315748,3045315748,Master Mohammad,Sharbaaf,1,8,2,4,1
0084382615,0084382615,Jack Ehsan,Hami,13,4,8,10,20
9235974483,9235974483,Master Chief,Jalali,8,3,9,8,2
1697473948,1697473948,Jack Jack,Jalali,3,8,18,12,4
6963112319,6963112319,Mohammad Ehsan,Hami,16,20,11,16,3
6920245320,6920245320,Chief Ali,Hami,4,4,14,10,9
6130439782,6130439782,Chief James,Sharbaaf,11,1,11,19,4
7531235067,7531235067,Chief Ehsan,Mohebi,8,5,1,1,18
4790601832,4790601832,Mohammad Master,Rastegari,3,7,10,11,9
0948502401,0948502401,James Till,Mohebi,6,16,13,15,12
9859068482,9859068482,Jack Kamal,Rastegari,16,4,8,14,17
5411664905,5411664905,Till Reza,Mohebi,9,11,9,10,16
0327430739,0327430739,Ali Jack,Mohebi,15,5,19,8,3
8269854737,8269854737,Hashem Kamal,Rastegari,13,5,8,20,3
6919038723,6919038723,Jack Mohammad,Hami,8,5,0,10,11
0128279540,0128279540,Ehsan Mohammad,Jafari,10,15,15,1,2
2195907882,2195907882,Hashem Kamal,Balochi,0,5,1,14,2
3860295769,3860295769,Master Mohammad,Mohebi,4,20,1,3,13
6762278770,6762278770,Ali James,Mohebi,14,13,18,6,8
5352723124,5352723124,Reza Master,Sharbaaf,12,9,3,1,8
8095253066,8095253066,Till Reza,Sharbaaf,10,0,18,17,0
1607213444,1607213444,James Jack,Mahi,16,3,8,20,13
8608345399,8608345399,Till Mohammad,Sharbaaf,2,16,11,11,20
8977637166,8977637166,Ali Reza,Jafari,2,4,12,18,12
5043773377,5043773377,Ali Hashem,Balochi,11,3,0,15,20
6163740672,6163740672,Master Till,Balochi,15,11,0,17,16
5211824134,5211824134,Ehsan Reza,Hami,19,2,4,11,13
0221565948,0221565948,Mohammad Reza,Balochi,2,20,7,4,16
2634393501,2634393501,Ehsan Hashem,Balochi,9,6,14,12,0
7606567439,7606567439,James Ali,Jalali,5,5,1,16,14
7212584525,7212584525,Mohammad Ali,Mohebi,6,7,11,20,9
7344129964,7344129964,Hashem Mohammad,Balochi,8,16,6,11,7
7327760124,7327760124,Reza Till,Jalali,7,2,20,10,2
8143045771,8143045771,James Kamal,Hami,1,17,10,8,6
8279697594,8279697594,Hashem Jack,Jafari,16,1,2,20,14
0983541245,0983541245,Hashem Kamal,Sharbaaf,20,8,2,9,19
0371855633,0371855633,Chief Chief,Hami,7,19,0,4,4
8201395204,8201395204,Jack Jack,Jafari,11,10,11,10,13
9073759213,9073759213,Chief Jack,Balochi,10,13,4,0,10
2811694369,2811694369,Ali Reza,Mohebi,2,6,18,3,3
3166183568,3166183568,Mohammad Ehsan,Sharbaaf,20,7,4,7,4
6192854579,6192854579,Ali Ali,Hami,2,7,2,19,10
7554248981,7554248981,James Reza,Hami,3,1,14,11,10
2315883943,2315883943,Jack James,Jalali,16,10,3,2,2
7292788866,7292788866,Ehsan Jack,Sharbaaf,19,6,7,0,6
6859925323,6859925323,Chief Mohammad,Balochi,10,16,14,6,4
9814474210,9814474210,Master Reza,Hami,7,12,6,13,5
6682200515,6682200515,Chief Master,Hami,18,4,17,0,18
1056186429,1056186429,Reza Reza,Mohebi,3,16,17,14,14
0104381040,0104381040,Chief Master,Sharbaaf,15,3,9,19,3
3304910628,3304910628,Kamal Till,Jafari,13,18,13,1,11
9929859463,9929859463,Jack Ali,Hami,4,7,7,17,14
8058168465,8058168465,Jack Mohammad,Sharbaaf,15,13,2,2,20
0338699399,0338699399,Kamal Master,Jalali,18,9,4,1,5
3248267181,3248267181,Mohammad Ali,Rastegari,6,14,10,12,12
6424062979,6424062979,Hashem James,Mahi,3,8,7,4,18
4430136800,4430136800,Ali Hashem,Sharbaaf,10,9,5,3,16
7266539844,7266539844,Jack Kamal,Mohebi,15,11,5,14,7
4024055793,4024055793,Ali Jack,Rastegari,3,18,13,20,9
1700955276,1700955276,Till Kamal,Sharbaaf,15,14,19,9,5
2535462015,2535462015,Kamal Till,Sharbaaf,10,9,3,0,13
3078222712,3078222712,Ehsan Mohammad,Jafari,16,20,2,18,1
0126290348,0126290348,James Hashem,Mahi,0,11,13,13,11
8051220391,8051220391,Chief Till,Hami,0,18,19,1,13
1354146569,1354146569,Mohammad Ali,Jafari,15,7,1,11,4
5292912906,5292912906,Ali Jack,Mahi,20,5,3,14,5
6234549469,6234549469,Master James,Mohebi,10,17,10,9,14
0613518524,0613518524,Mohammad Reza,Balochi,10,6,19,13,4
5523994062,5523994062,James Ehsan,Sharbaaf,19,12,9,2,6
8763572605,8763572605,Jack Kamal,Mahi,20,12,3,17,0
7634924929,7634924929,Jack Reza,Mohebi,6,3,18,14,12
3472813534,3472813534,Till Jack,Balochi,2,12,0,16,16
7080280608,7080280608,Master James,Jafari,16,0,4,6,16
5049959154,5049959154,James Ali,Jalali,11,12,19,20,8
7196890190,7196890190,Hashem Kamal,Hami,2,20,1,15,12
3352706464,3352706464,Hashem Kamal,Jalali,1,10,0,4,15
3147875076,3147875076,Hashem Kamal,Mohebi,4,17,1,14,16
4031018390,4031018390,Hashem Mohammad,Sharbaaf,11,1,13,5,18
8193272261,8193272261,Jack Ehsan,Jafari,13,14,1,17,3
8627019230,8627019230,Hashem Jack,Sharbaaf,13,5,19,16,7
8983541006,8983541006,Kamal Ali,Mohebi,15,3,5,20,13
5228844737,5228844737,Hashem Master,Sharbaaf,6,19,0,5,16
9170792916,9170792916,James Master,Balochi,2,15,0,17,5
1288970316,1288970316,Kamal Reza,Mahi,2,7,15,8,16
8856963977,8856963977,Chief Reza,Hami,16,8,18,4,17
8796408146,8796408146,Chief Till,Jafari,16,20,11,5,9
8743434079,8743434079,Chief Hashem,Sharbaaf,17,11,4,17,17
4108718411,4108718411,Till Ehsan,Hami,6,13,20,20,15
8448917139,8448917139,Hashem Kamal,Sharbaaf,17,6,17,20,13
3303741708,3303741708,Hashem Mohammad,Balochi,16,20,15,4,8
3050230615,3050230615,Chief Chief,Jafari,17,1,6,5,2
1831042867,1831042867,Chief James,Mahi,5,16,13,13,7
7142735934,7142735934,Reza Mohammad,Mahi,5,12,6,16,3
1991108235,1991108235,Master Chief,Sharbaaf,12,2,8,6,4
3498732506,3498732506,Reza Master,Balochi,10,15,18,18,12
5165258741,5165258741,Ehsan Chief,Jalali,16,4,15,15,10
9934017074,9934017074,James Jack,Rastegari,3,19,9,16,13
6229311791,6229311791,Ali Chief,Jalali,0,7,7,12,9
5106945771,5106945771,James James,Sharbaaf,18,2,16,1,18
1064192565,1064192565,Master Ali,Sharbaaf,3,6,14,13,9
4319037604,4319037604,Master Ehsan,Mahi,17,14,18,14,2
4781521473,4781521473,Kamal James,Sharbaaf,0,20,1,1,3
0821936152,0821936152,Ali Jack,Rastegari,17,16,8,13,18
1840944293,1840944293,Ali Jack,Sharbaaf,1,10,11,13,3
6262322791,6262322791,Hashem Master,Sharbaaf,12,14,1,0,16
6661128424,6661128424,Kamal Chief,Mohebi,3,4,15,10,19
3429903885,3429903885,Master James,Hami,5,3,0,13,11
0004222586,0004222586,Mohammad Till,Jafari,19,17,1,19,16
4403093314,4403093314,Kamal Hashem,Rastegari,4,17,16,19,11
2070286628,2070286628,Mohammad Master,Rastegari,0,15,6,4,12
0289609232,0289609232,Chief Master,Mahi,10,3,13,20,6
2212150382,2212150382,Jack Mohammad,Hami,2,1,15,0,16
1475484712,1475484712,James Hashem,Balochi,3,6,19,12,15
6784472293,6784472293,Kamal Till,Hami,6,18,3,20,4
2870108857,2870108857,Reza Hashem,Jalali,11,7,6,20,8
3693859719,3693859719,Mohammad James,Balochi,7,17,15,5,4
7822734668,7822734668,Mohammad Reza,Mahi,14,13,14,7,4
1680306006,1680306006,Ali Ali,Mahi,15,5,6,19,8
3812954682,3812954682,Jack Mohammad,Jafari,3,8,19,18,15
6326665204,6326665204,Reza Jack,Mahi,13,10,3,4,16
2031889163,2031889163,Hashem Mohammad,Sharbaaf,11,5,20,6,17
7635928099,7635928099,Till Kamal,Rastegari,10,13,12,14,13
0851729196,0851729196,Master Till,Balochi,14,7,17,6,3
6358413964,6358413964,Mohammad Chief,Sharbaaf,1,10,1,18,6
0538427820,0538427820,Ehsan Master,Jafari,20,9,3,6,6
2317394934,2317394934,Ali Reza,Jalali,0,13,15,5,18
1528319077,1528319077,Hashem Kamal,Rastegari,16,2,17,11,4
